date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:31	10033/10033	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:21%20GMT	https://htmldemo.net/pebona/pebona/assets/images/about/team-3.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/about/team-3.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:32	2430/2430	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:22%20GMT	https://htmldemo.net/pebona/pebona/assets/images/brand/client-logo-1.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/brand/client-logo-1.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:32	2512/2512	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:22%20GMT	https://htmldemo.net/pebona/pebona/assets/images/brand/client-logo-2.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/brand/client-logo-2.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:32	3669/3669	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:22%20GMT	https://htmldemo.net/pebona/pebona/assets/images/brand/client-logo-3.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/brand/client-logo-3.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:32	2512/2512	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:23%20GMT	https://htmldemo.net/pebona/pebona/assets/images/brand/client-logo-4.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/brand/client-logo-4.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:32	3994/3994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:23%20GMT	https://htmldemo.net/pebona/pebona/assets/images/brand/client-logo-5.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/brand/client-logo-5.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:33	2430/2430	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:24%20GMT	https://htmldemo.net/pebona/pebona/assets/images/brand/client-logo-6.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/brand/client-logo-6.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:33	3669/3669	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:24%20GMT	https://htmldemo.net/pebona/pebona/assets/images/brand/client-logo-7.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/brand/client-logo-7.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:33	3994/3994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2005:34:24%20GMT	https://htmldemo.net/pebona/pebona/assets/images/brand/client-logo-8.jpg	E:/Pebona/htmldemo.net/pebona/pebona/assets/images/brand/client-logo-8.jpg	(from https://htmldemo.net/pebona/pebona/about.html)
13:10:34	1608/1608	---MCZ	200	added ('OK')	application/javascript	etag:W/%226647c594-648%22	https://htmldemo.net/pebona/pebona/assets/js/ajax.js	E:/Pebona/htmldemo.net/pebona/pebona/assets/js/ajax.js	(from https://htmldemo.net/pebona/pebona/contact.html)
